HCPCS Code,HCPCS Description,HCPCS Drug Indicator,Place of Service,Number of Providers,Number of Services,Number of Unique Beneficiary/Provider Interactions,Number of Distinct Medicare Beneficiary/Per Day Services,Average Submitted Charge Amount,Average Medicare Allowed Amount,Average Medicare Payment Amount,Average Medicare Standardized Payment Amount
33140,Laser treatment of heart muscle to improve blood flow,N,F,29,38,38,38,3333.07,1302.28,1019.68,1003.64
33141,Laser treatment of heart muscle to improve blood flow during open procedure,N,F,220,680,680,680,501.97,87.45,67.55,72.32
33202,"Insertion of electrodes to outer layer of heart, open procedure",N,F,810,1586,1576,1586,2484.75,624.16,486.67,489.87
33203,Insertion of electrodes to outer layer of heart using an endoscope,N,F,76,116,115,116,2392.18,766.55,599.72,603.72
33206,Insertion or replacement of permanent pacemaker and upper chamber electrodes,N,F,730,970,967,970,2019.39,527.29,411.40,414.06
33207,Insertion or replacement of permanent pacemaker and lower chamber electrodes,N,F,4743,16976,16951,16976,1833.81,506.23,394.78,400.49
33207,Insertion or replacement of permanent pacemaker and lower chamber electrodes,N,O,45,54,54,54,1690.04,474.48,371.66,378.25
33208,Insertion of new or replacement of permanent pacemaker including upper and lower chamber electrodes,N,F,6970,103859,103699,103834,2060.46,573.28,446.66,455.67
33208,Insertion of new or replacement of permanent pacemaker including upper and lower chamber electrodes,N,O,149,286,286,286,2158.62,528.16,412.44,422.28
33210,Placement of temporary pacemaker leads,N,F,5876,10545,10447,10542,640.02,176.74,136.70,133.63
33210,Placement of temporary pacemaker leads,N,O,17,19,19,19,582.84,153.63,113.45,116.07
33211,Placement of temporary pacemaker leads,N,F,166,213,211,213,580.01,157.08,121.90,121.92
33212,Insertion of pacemaker pulse generator with existing single lead,N,F,488,721,721,721,1086.54,348.60,270.47,276.55
33213,Insertion of pacemaker pulse generator with existing dual leads,N,F,1105,2446,2444,2446,1285.35,390.77,302.27,305.95
33213,Insertion of pacemaker pulse generator with existing dual leads,N,O,20,21,21,21,1021.24,313.62,244.65,282.02
33214,Conversion to two chamber pacemaker system,N,F,357,423,423,423,1710.02,479.65,374.40,376.38
33215,Repositioning of implanted pacemaker or defibrillator device,N,F,2117,3516,3361,3395,937.90,264.14,205.61,198.73
33215,Repositioning of implanted pacemaker or defibrillator device,N,O,12,13,13,13,825.46,271.85,213.13,217.56
33216,Insertion of electrode for permanent pacemaker or pacing defibrillator device,N,F,2059,3791,3763,3790,1226.69,335.66,260.75,249.95
33216,Insertion of electrode for permanent pacemaker or pacing defibrillator device,N,O,11,11,11,11,1140.42,357.92,254.97,290.08
33217,Insertion of electrodes for permanent pacemaker or pacing defibrillator device,N,F,499,728,725,728,1295.94,320.93,249.61,245.81
33218,Repair of electrode for permanent pacemaker or defibrillator device,N,F,448,606,605,606,1199.72,340.76,265.29,268.74
33220,Repair of 2 electrodes for permanent pacemaker or defibrillator device,N,F,78,87,87,87,1127.03,344.07,267.98,279.52
33221,Insertion of pacemaker pulse generator with existing multiple leads,N,F,294,360,360,360,1469.88,550.31,429.18,438.84
33222,Relocation of pacemaker generator skin pocket,N,F,1183,2047,2031,2046,1033.63,263.23,204.30,204.05
33223,Relocation of defibrillator device skin pocket,N,F,934,1569,1555,1569,1242.03,409.21,318.43,320.15
33223,Relocation of defibrillator device skin pocket,N,O,10,11,11,11,1172.54,403.19,316.10,316.15
33224,Insertion of left heart electrode with attachment to pacemaker or pacing defibrillator device,N,F,972,1545,1530,1545,1576.43,448.98,347.86,352.75
33225,Insertion of left heart electrode for pacing defibrillator device,N,F,3233,33997,33866,33994,1346.88,480.13,375.05,381.70
33225,Insertion of left heart electrode for pacing defibrillator device,N,O,55,112,112,112,1403.44,483.76,371.82,384.04
33226,Repositioning of implanted left heart electrode,N,F,350,405,404,405,1475.38,486.73,378.88,384.54
33227,Removal and replacement of single lead permanent pacemaker pulse generator,N,F,3011,6505,6499,6505,1534.60,448.45,347.06,351.85
33227,Removal and replacement of single lead permanent pacemaker pulse generator,N,O,25,36,36,36,985.52,342.44,255.51,271.91
33228,Removal and replacement of dual lead permanent pacemaker pulse generator,N,F,5642,38840,38829,38840,1646.55,502.00,388.34,391.85
33228,Removal and replacement of dual lead permanent pacemaker pulse generator,N,O,132,291,291,291,1114.18,374.35,289.22,291.49
33229,Removal and replacement of multiple lead permanent pacemaker pulse generator,N,F,1828,4515,4512,4515,1902.08,618.49,480.72,472.33
33229,Removal and replacement of multiple lead permanent pacemaker pulse generator,N,O,21,24,24,24,1305.08,355.25,265.58,284.16
33230,Insertion of pacing defibrillator pulse generator with existing dual leads,N,F,161,243,243,243,2184.81,737.99,577.42,548.04
33231,Insertion of pacing defibrillator pulse generator with existing multiple leads,N,F,151,199,199,199,1503.76,573.81,446.50,405.15
33233,Removal of permanent pacemaker pulse generator,N,F,2939,9303,9275,9303,872.70,183.05,142.88,140.26
33233,Removal of permanent pacemaker pulse generator,N,O,21,27,27,27,777.83,175.10,132.39,132.68
33234,Removal of electrode from right heart,N,F,1506,2833,2813,2833,1490.46,395.03,307.54,301.88
33235,Removal of electrodes from right heart,N,F,1624,3717,3681,3716,1920.87,577.75,449.61,453.12
33236,Removal of permanent right heart electrodes and pacemaker,N,F,22,22,22,22,2457.28,611.12,466.23,467.51
33237,Removal of permanent right heart electrodes and pacemaker,N,F,44,55,55,55,2973.97,647.36,507.53,510.27
33238,Removal of permanent pacemaker venous electrodes,N,F,73,92,91,92,3166.47,667.61,523.16,511.20
33240,Insertion of pacing defibrillator pulse generator with existing single lead,N,F,229,595,595,595,1209.40,383.52,299.33,308.48
33241,Removal of defibrillator pulse generator,N,F,2475,7403,7365,7396,817.35,135.10,104.89,102.78
33241,Removal of defibrillator pulse generator,N,O,16,18,18,18,692.96,138.88,98.22,106.41
33243,Removal of defibrillator electrodes,N,F,255,420,418,419,4174.78,704.93,550.39,546.82
33244,Removal of defibrillator electrodes,N,F,1600,4815,4734,4811,2767.13,742.06,576.72,576.37
33249,Insertion or replacement of single or dual chamber pacing defibrillator leads,N,F,4049,49527,49335,49505,3589.20,1163.34,906.72,914.72
33249,Insertion or replacement of single or dual chamber pacing defibrillator leads,N,O,91,201,201,201,4053.22,952.88,730.67,752.16
33250,Destruction of pathway of abnormal heart beats,N,F,12,12,12,12,3512.20,1029.93,805.77,801.96
33251,Destruction of pathway of abnormal heart beats on heart-lung machine,N,F,32,39,39,39,3773.20,711.04,553.06,557.45
33254,Partial destruction and reconstruction of upper heart chamber,N,F,64,76,75,76,3795.73,979.94,767.41,746.00
33255,Partial destruction and reconstruction of right upper heart,N,F,56,76,76,76,3751.79,1214.16,948.06,927.25
33256,Destruction and reconstruction of right upper heart on heart-lung machine,N,F,72,92,92,92,5706.51,1491.28,1152.40,1137.72
33257,Destruction and reconstruction of right upper heart,N,F,1971,5684,5679,5680,1568.83,403.18,314.01,322.37
33258,Destruction and reconstruction of right upper heart,N,F,78,112,111,112,1547.70,428.91,332.15,352.43
33259,Destruction of tissue and reconstruction of right upper heart on heart-lung machine,N,F,1959,6768,6764,6767,2265.76,597.22,464.82,473.72
33261,Destruction of tissue and reconstruction of right lower heart on heart-lung machine,N,F,32,39,39,39,4514.66,789.75,607.84,620.60
33262,Removal and replacement of defibrillator pulse generator,N,F,1886,4036,4036,4036,1958.60,589.63,454.61,457.19
33262,Removal and replacement of defibrillator pulse generator,N,O,22,27,27,27,1116.87,381.40,287.18,302.31
33263,Removal and replacement of defibrillator pulse generator,N,F,3180,11851,11835,11851,2330.49,716.28,556.27,560.52
33263,Removal and replacement of defibrillator pulse generator,N,O,53,74,74,74,1109.53,385.90,298.94,306.65
33264,Removal and replacement of defibrillator pulse generator,N,F,3276,18714,18683,18714,2432.63,802.65,623.73,628.39
33264,Removal and replacement of defibrillator pulse generator,N,O,66,121,121,121,1318.58,415.40,314.22,328.81
33265,Reconstruction of upper heart chamber tissue and alteration of electrical pathway using an endoscope,N,F,119,355,355,355,3775.15,1038.80,804.56,809.07
33266,Reconstruction of upper heart chamber tissue and alteration of electrical pathway using an endoscope,N,F,188,776,776,776,4087.57,1317.83,1023.06,1006.39
33270,Insertion or replacement of defibrillator with electrode,N,F,852,1576,1573,1576,1993.38,637.46,494.85,494.31
33271,Insertion of defibrillator electrode,N,F,53,62,62,62,1409.39,456.51,357.80,371.35
33272,Removal of defibrillator electrode,N,F,112,129,129,129,1142.24,266.17,205.21,208.27
33273,Repositioning of previously implanted defibrillator electrode,N,F,35,35,35,35,1844.25,413.73,324.01,297.41
33282,Implantation patient-activated heart monitoring device,N,F,5254,37055,36984,37054,1218.18,345.71,267.50,266.92
33282,Implantation patient-activated heart monitoring device,N,O,153,277,276,277,1031.23,228.87,174.54,182.88
33284,Removal of implantable patient-activated heart monitoring device,N,F,3415,9451,9435,9451,720.81,177.97,136.77,135.44
33284,Removal of implantable patient-activated heart monitoring device,N,O,77,103,103,103,594.77,201.35,154.92,153.22
33300,Repair of wound to heart,N,F,279,309,307,309,5741.80,1829.22,1429.66,1420.34
33305,Repair of wound to heart on heart-lung machine,N,F,219,253,252,252,8855.07,2865.55,2219.48,2213.11
33310,"Incision, exploration, and removal of foreign body of upper or lower heart chamber",N,F,89,114,110,114,2756.37,699.18,548.02,508.00
33315,"Incision, exploration, and removal of foreign body of upper or lower heart chamber on heart-lung machine",N,F,295,476,475,476,4300.69,1035.72,807.62,811.20
33320,Suture repair of great vessels of heart and chest,N,F,123,145,144,144,3465.43,655.90,513.12,465.68
33322,Suture repair of great vessels and heart on heart-lung machine,N,F,180,201,200,201,4067.12,612.13,474.30,468.72
33330,Insertion of great vessel graft,N,F,23,23,23,23,3300.83,796.89,623.07,631.80
33335,Insertion of great vessel graft on heart-lung machine,N,F,98,109,109,109,5292.20,911.29,713.81,704.26
33361,"Replacement of aortic valve with prosthetic valve, accessed through the skin",N,F,2033,44299,44199,44288,4425.61,890.35,696.92,553.27
33362,"Replacement of aortic valve with prosthetic valve, open procedure",N,F,918,6382,6369,6382,5086.64,943.17,738.19,627.55
33363,"Replacement of aortic valve with prosthetic valve, open procedure",N,F,563,1378,1375,1378,5117.91,1010.78,790.57,638.11
33364,"Replacement of aortic valve with prosthetic valve, open procedure",N,F,45,70,70,70,3301.13,1014.28,795.19,684.52
33365,Replacement of aortic valve with prosthetic valve,N,F,446,866,866,866,6057.80,1136.26,887.75,738.18
33366,Replacement of aortic valve with prosthetic valve,N,F,519,1271,1271,1271,5774.74,1235.05,970.85,815.82
33367,Replacement of aortic valve with prosthetic valve on heart-lung machine,N,F,77,152,152,152,2015.93,634.11,496.59,502.21
33368,"Replacement of aortic valve with prosthetic valve on heart-lung machine, open procedure",N,F,25,31,31,31,3107.09,775.07,607.23,611.65
33400,"Repair of left lower heart valve on heart-lung machine, open procedure",N,F,338,479,479,479,6103.50,1091.09,850.45,842.79
33403,Repair of left lower heart valve on heart-lung machine,N,F,13,17,17,17,3444.39,772.66,605.77,583.83
33404,Creation of blood flow from left lower heart chamber to aorta,N,F,11,11,11,11,4313.63,855.11,700.36,644.38
33405,Replacement of left lower heart chamber valve using artificial valve on heart-lung machine,N,F,4165,40689,40609,40649,6320.07,1430.82,1113.32,1098.15
33405,Replacement of left lower heart chamber valve using artificial valve on heart-lung machine,N,O,45,53,53,53,8227.34,1679.06,1315.67,1226.71
33406,Replacement of left lower heart chamber valve using artificial valve on heart-lung machine,N,F,142,342,341,341,9925.54,1854.62,1440.15,1463.09
33410,Replacement of left lower heart chamber valve using tissue valve on heart-lung machine,N,F,323,1422,1421,1422,6092.41,1638.60,1275.01,1288.85
33411,Replacement and enlargement of left lower heart valve,N,F,745,1375,1373,1373,7811.72,2357.23,1847.24,1826.70
33412,Replacement of left lower heart chamber valve with enlargement of tissue ring at base of valve,N,F,41,51,51,51,7140.33,2030.30,1494.58,1595.96
33414,Repair and enlargement of blood outflow tract of left lower heart chamber,N,F,91,117,117,117,5793.55,824.30,646.41,585.12
33415,Incision or removal of tissue below left lower heart valve,N,F,150,240,240,240,4720.42,939.11,735.13,681.15
33416,Removal of thickened heart muscle at left lower heart chamber,N,F,572,1154,1152,1154,6428.66,1017.80,790.85,799.98
33417,Repair of aorta at heart,N,F,119,205,205,205,4879.49,721.49,565.36,518.04
33418,Replacement of aortic valve with prosthetic valve accessed through the skin,N,F,522,4090,4042,4088,5631.56,1386.53,1085.78,1017.87
33419,Replacement of aortic valve with prosthetic valve accessed through the skin,N,F,346,1526,1511,1517,1631.34,345.28,270.34,271.00
33420,"Removal of scar tissue of valve between left heart chambers, closed heart procedure",N,O,14,18,16,18,35.61,34.31,22.77,22.77
33422,"Removal of valve scar tissue between left heart chambers on heart-lung machine, open procedure",N,F,39,39,39,39,5764.20,710.02,512.78,577.56
33425,Repair of valve between left heart chambers on heart-lung machine,N,F,482,821,817,820,7146.72,1806.54,1403.26,1338.66
33426,Insertion of artificial valve between left heart chambers on heart-lung machine,N,F,2169,6359,6352,6356,6697.56,1445.78,1126.69,1109.27
33426,Insertion of artificial valve between left heart chambers on heart-lung machine,N,O,12,12,12,12,3347.66,1048.71,822.19,742.67
33427,Repair of valve flaps between left heart chambers on heart-lung machine,N,F,1546,4727,4722,4725,7369.58,1695.59,1321.25,1272.88
33427,Repair of valve flaps between left heart chambers on heart-lung machine,N,O,7,15,15,15,3307.65,719.79,564.31,443.05
33430,Replacement of valve between left upper and lower chambers on heart-lung machine,N,F,3283,13755,13720,13744,7279.77,1905.31,1481.85,1451.62
33430,Replacement of valve between left upper and lower chambers on heart-lung machine,N,O,14,14,14,14,11868.90,1828.41,1430.42,1406.09
33460,Removal of valve between right upper and lower chambers on heart-lung machine,N,F,30,31,31,31,6059.87,1252.40,980.62,981.03
33463,Repair of valve between right upper and lower heart chambers,N,F,413,821,820,820,8290.37,1989.44,1550.38,1479.68
33464,Repair of heart valve between right chambers with insertion of prosthetic valve ring,N,F,1930,5480,5476,5478,7267.27,1243.37,968.22,943.62
33465,Replacement of valve between right heart chambers on heart-lung machine,N,F,483,657,655,657,7117.97,1806.41,1413.31,1390.35
33475,Replacement of valve at right lower heart chamber,N,F,109,120,120,120,7875.34,1401.21,1050.60,1092.17
33477,"Implantation of heart valve (pulmonary) to lungs, accessed through the skin",N,F,41,57,57,57,4949.78,1210.18,944.08,939.11
33478,Enlargement of blood outflow tract in right lower heart chamber,N,F,16,22,22,22,6386.07,768.86,595.16,619.32
33496,Repair of artificial heart valve on heart-lung machine,N,F,49,58,58,58,5863.47,1028.35,795.28,773.13
33500,Repair of drainage of heart artery and vein on heart-lung machine,N,F,33,34,34,34,4895.44,857.85,671.53,620.14
33501,Repair of drainage of heart artery and vein,N,F,13,14,14,14,2531.76,856.39,662.12,689.32
33502,Repair of abnormal heart artery,N,F,36,57,57,57,3038.40,547.58,428.95,423.43
33503,Placement of graft to repair abnormal heart artery,N,F,12,17,17,17,7302.87,1030.46,799.59,795.94
33504,Repair of abnormal heart artery on heart-lung machine,N,F,14,15,15,15,3109.51,618.03,475.86,471.94
33507,Repair of abnormal heart artery at its aortic origin,N,F,73,82,82,82,5354.82,964.50,748.28,747.37
