HCPCS Code,HCPCS Description,HCPCS Drug Indicator,Place of Service,Number of Providers,Number of Services,Number of Unique Beneficiary/Provider Interactions,Number of Distinct Medicare Beneficiary/Per Day Services,Average Submitted Charge Amount,Average Medicare Allowed Amount,Average Medicare Payment Amount,Average Medicare Standardized Payment Amount
22847,"Insertion of anterior spinal instrumentation for spinal stabilization, 8 or more vertebral segments",N,F,89,95,95,95,3322.55,599.24,465.02,481.14
22848,Insertion of instrumentation to pelvic bones,N,F,1547,5859,5807,5852,1499.90,252.71,197.20,199.10
22849,Reinsertion of spinal fixation device,N,F,2629,6637,6468,6627,4042.05,556.44,430.29,443.75
22850,Removal of posterior spinal instrumentation,N,F,2120,4300,4265,4291,2206.24,303.76,233.58,242.90
22851,Insertion of spinal instrumentation for spinal stabilization,N,F,8918,197643,124545,126793,1592.57,274.58,212.93,168.86
22851,Insertion of spinal instrumentation for spinal stabilization,N,O,175,357,232,232,1504.87,294.51,225.12,176.90
22852,Removal of posterior spinal instrumentation,N,F,3055,7450,7335,7438,2310.87,303.48,234.11,241.60
22852,Removal of posterior spinal instrumentation,N,O,26,27,27,27,1913.95,288.89,226.49,224.92
22855,Removal of anterior spinal instrumentation,N,F,1901,2930,2905,2924,3240.28,468.24,358.86,382.55
22856,"Insertion of artificial upper spine disc, anterior approach",N,F,272,408,408,408,6634.51,1007.82,778.87,808.56
22857,"Insertion of artificial lower spine disc, anterior approach",N,F,20,20,20,20,6093.99,1057.22,823.60,797.97
22864,Revision of artificial upper spine disc,N,F,13,13,13,13,4032.87,1227.11,962.05,1030.03
22899,Spine procedure,N,F,556,1776,1236,1251,3787.96,545.84,425.82,425.82
22899,Spine procedure,N,O,13,29,23,25,858.21,135.56,106.28,106.28
22900,Removal (less than 5 centimeters) muscle growth in abdominal wall,N,F,808,1006,948,953,1669.81,453.72,350.18,351.46
22900,Removal (less than 5 centimeters) muscle growth in abdominal wall,N,O,48,57,54,54,990.87,529.67,413.63,408.06
22901,Removal (5 centimeters or greater) muscle growth in abdominal wall,N,F,641,751,726,734,1986.81,549.99,425.83,427.92
22901,Removal (5 centimeters or greater) muscle growth in abdominal wall,N,O,32,33,32,32,1797.22,638.78,483.47,472.00
22902,Removal (less than 3 centimeters) tissue growth beneath the skin in abdominal wall,N,F,993,1275,1071,1078,1335.86,249.86,193.07,192.84
22902,Removal (less than 3 centimeters) tissue growth beneath the skin in abdominal wall,N,O,243,282,259,262,965.64,386.81,296.22,294.09
22903,Removal (3 centimeters or greater) tissue growth beneath the skin in abdominal wall,N,F,1842,2343,2146,2160,1646.52,409.56,315.07,323.38
22903,Removal (3 centimeters or greater) tissue growth beneath the skin in abdominal wall,N,O,136,163,147,147,1149.21,393.83,298.93,297.51
22904,Removal (less than 5 centimeters) tissue growth in abdominal wall,N,F,168,187,182,183,3061.55,719.26,561.51,560.69
22905,Removal (5 centimeters or greater) tissue growth in abdominal wall,N,F,402,475,468,473,3856.45,1036.35,810.34,812.28
22999,"Procedure on abdomen, muscle or bone",N,F,176,274,216,217,2108.24,570.31,433.82,433.82
23000,"Removal of calcium deposits at rotator cuff tendons, open procedure",N,F,99,119,118,119,1380.37,185.13,143.36,145.58
23020,Severing of shoulder tendon to repair contracture,N,F,313,2033,1984,2032,1686.71,263.33,203.90,208.99
23030,Drainage of abscess or blood accumulation in shoulder,N,F,925,1187,1067,1174,1104.49,229.03,177.17,178.45
23030,Drainage of abscess or blood accumulation in shoulder,N,O,69,77,76,77,777.93,421.74,321.50,335.43
23031,Drainage of infected fluid-filled sac (bursa) of shoulder joint,N,F,91,120,112,120,1115.95,195.83,151.98,151.29
23035,Incision of bone of shoulder area,N,F,147,169,154,166,2363.51,465.43,360.09,364.01
23040,Incision to repair shoulder joint,N,F,702,876,789,872,2197.24,540.47,418.95,425.98
23044,Incision of to repair shoulder joint area,N,F,186,229,221,229,1761.85,460.23,355.65,371.46
23065,Biopsy of tissue of shoulder area,N,F,81,87,87,87,620.15,141.88,110.37,110.79
23065,Biopsy of tissue of shoulder area,N,O,96,337,309,323,310.25,183.00,138.84,136.97
23066,Biopsy of tissue of shoulder area,N,F,193,275,271,275,1204.98,278.94,216.70,220.79
23071,Removal (3 centimeters or greater) tissue growth beneath the skin of shoulder area,N,F,1890,2240,2185,2196,1703.22,447.73,344.47,352.52
23071,Removal (3 centimeters or greater) tissue growth beneath the skin of shoulder area,N,O,199,221,220,221,1019.70,396.03,300.61,312.00
23073,Removal (5 centimeters or greater) muscle growth of shoulder area,N,F,1060,1193,1184,1187,2275.43,626.83,483.97,493.67
23073,Removal (5 centimeters or greater) muscle growth of shoulder area,N,O,54,56,56,56,1485.59,689.08,522.95,536.64
23075,Removal (less than 3 centimeters) tissue growth beneath the skin of shoulder area,N,F,828,918,896,897,1363.16,306.53,235.35,241.77
23075,Removal (less than 3 centimeters) tissue growth beneath the skin of shoulder area,N,O,262,316,305,306,789.68,426.41,324.76,341.29
23076,Removal (less than 5 centimeters) muscle growth of shoulder area,N,F,743,816,810,812,2014.50,478.31,371.14,373.37
23076,Removal (less than 5 centimeters) muscle growth of shoulder area,N,O,64,72,71,72,1343.01,514.46,398.91,401.80
23077,Removal (less than 5 centimeters) tissue growth of shoulder area,N,F,148,211,207,209,3771.56,979.63,767.08,757.40
23077,Removal (less than 5 centimeters) tissue growth of shoulder area,N,O,20,41,37,41,2461.97,1197.31,938.69,894.61
23078,Removal (5 centimeters or greater) tissue growth of shoulder area,N,F,280,368,363,367,4541.07,1291.89,1000.74,999.54
23078,Removal (5 centimeters or greater) tissue growth of shoulder area,N,O,12,13,13,13,3126.16,1267.77,989.98,1078.65
23100,Incision and biopsy of shoulder joint,N,F,33,41,39,41,1432.17,375.97,294.76,330.01
23101,"Incision to repair joints between shoulder, chest and collar bones",N,F,87,113,112,112,1901.62,414.12,321.26,325.49
23105,Removal of shoulder joint lining,N,F,126,194,193,194,1774.84,379.30,296.85,294.68
23106,Removal of lining of joint between collar and chest bones,N,F,15,17,16,17,1750.35,364.39,285.68,292.59
23107,Exploration of shoulder joint,N,F,227,272,270,271,1947.07,420.66,326.89,335.71
23120,Partial removal of collar bone,N,F,4703,15487,15379,15480,2383.93,346.14,266.95,278.24
23120,Partial removal of collar bone,N,O,38,45,45,45,1811.36,266.58,206.44,214.63
23125,Removal of collar bone,N,F,40,81,80,80,2403.24,355.28,273.63,280.43
23130,Removal or repair of collar bone and shoulder blade joint,N,F,1546,4431,4397,4430,3001.73,587.95,451.99,472.58
23130,Removal or repair of collar bone and shoulder blade joint,N,O,15,19,19,19,2142.35,390.20,304.53,305.66
23140,Removal of cyst or growth of collar bone or shoulder blade,N,F,116,137,133,133,1830.57,452.01,344.45,364.26
23145,Removal of cyst or growth of collar bone or shoulder blade with patient-derived bone graft,N,F,16,21,21,21,1996.11,323.76,253.82,240.92
23150,Removal of cyst or growth of upper arm bone,N,F,97,110,110,110,2522.21,443.98,342.48,349.45
23155,Removal of cyst or growth of upper arm bone with patient-derived bone graft,N,F,9,17,16,17,1865.00,447.67,339.78,343.45
23156,Removal of cyst or growth of upper arm bone with donor bone graft,N,F,30,31,31,31,2464.00,425.39,333.51,337.43
23170,Removal of dead collar bone,N,F,21,22,21,22,1886.10,429.18,336.48,344.23
23172,Removal of dead shoulder blade,N,F,17,21,20,21,1772.33,257.38,201.78,189.21
23174,Removal of dead upper arm bone,N,F,54,73,67,73,2162.09,404.84,317.40,325.48
23180,Partial removal of collar bone,N,F,130,198,192,197,1911.70,492.61,384.81,396.70
23182,Partial removal of shoulder blade,N,F,64,125,117,124,1736.25,315.75,244.25,249.85
23184,Partial removal of upper arm bone,N,F,172,227,213,225,2464.25,477.88,367.83,378.56
23190,Removal of portion of shoulder blade,N,F,24,32,31,31,1511.53,306.64,235.75,242.85
23195,Removal of shoulder blade,N,F,84,96,92,96,2097.83,519.83,407.06,412.87
23200,Removal of growth of collar bone,N,F,33,36,36,36,4298.67,1299.69,992.20,1027.88
23210,Removal of growth of shoulder blade,N,F,39,41,41,41,5258.76,1429.20,1120.49,1102.45
23220,Removal of growth of upper arm bone,N,F,85,116,115,116,6268.72,1726.03,1328.32,1342.94
23330,"Removal of foreign body of shoulder joint, accessed beneath the skin",N,F,85,91,90,90,1135.82,118.73,93.09,95.29
23330,"Removal of foreign body of shoulder joint, accessed beneath the skin",N,O,36,37,36,37,441.85,216.74,162.84,182.73
23333,"Removal of foreign body of shoulder joint, accessed beneath the tissue or muscle",N,F,148,166,163,166,1543.70,271.70,211.25,216.69
23334,Removal of prosthesis of shoulder,N,F,235,289,285,289,3295.13,833.80,647.72,666.52
23335,Removal of prosthesis of shoulder,N,F,260,325,320,325,4002.94,1189.75,926.24,941.88
23350,Injection of dye for X-ray imaging of shoulder joint,N,F,6198,19293,19096,19288,275.23,52.11,39.22,40.39
23350,Injection of dye for X-ray imaging of shoulder joint,N,O,3010,15581,14375,15579,479.48,132.47,100.79,100.28
23395,Relocation of muscle of shoulder or upper arm,N,F,216,662,646,660,3267.94,585.30,456.29,461.08
23397,Relocation of muscles of shoulder or upper arm,N,F,57,86,85,85,2954.08,582.76,456.89,461.93
23405,Incision of shoulder tendon,N,F,1466,4160,4102,4134,2051.16,316.00,244.54,250.26
23405,Incision of shoulder tendon,N,O,19,113,84,111,1715.09,569.64,445.58,431.11
23406,Incision of shoulder tendons,N,F,74,154,153,154,2096.52,414.99,320.11,319.44
23406,Incision of shoulder tendons,N,O,6,11,11,11,1665.30,728.17,570.88,542.84
23410,"Repair of torn tendons of shoulder, open procedure",N,F,3214,6978,6902,6970,3470.22,751.75,578.21,602.82
23410,"Repair of torn tendons of shoulder, open procedure",N,O,20,26,25,25,2627.80,546.13,428.16,462.75
23412,"Repair of torn tendons of shoulder, open procedure",N,F,7096,30501,30155,30467,3904.24,793.23,611.44,633.61
23412,"Repair of torn tendons of shoulder, open procedure",N,O,73,99,98,98,2800.73,681.93,523.40,541.36
23415,Release of collar bone and shoulder ligament,N,F,338,902,898,902,2582.58,563.16,432.93,458.02
23420,Repair of torn shoulder tendons,N,F,2624,8109,8034,8098,3550.83,820.55,633.26,652.39
23420,Repair of torn shoulder tendons,N,O,31,44,44,44,3199.80,726.82,555.15,579.57
23430,Anchoring of biceps tendon,N,F,6289,23349,23133,23304,2694.62,419.22,323.09,331.68
23430,Anchoring of biceps tendon,N,O,51,136,99,136,1870.38,515.92,404.48,383.13
23440,Transplantation of biceps tendon,N,F,808,2705,2685,2704,2686.12,375.07,289.73,295.38
23440,Transplantation of biceps tendon,N,O,13,18,18,18,2470.64,363.36,284.87,292.94
23450,Reattachment of shoulder joint capsule,N,F,88,92,89,92,3058.29,731.14,558.96,586.71
23455,Reattachment of shoulder joint capsule and cartilage,N,F,219,256,254,256,4071.82,991.49,772.47,769.86
23460,Reattachment of shoulder joint capsule and cartilage,N,F,64,70,67,68,3244.96,733.59,573.49,554.06
23462,Reattachment of shoulder joint capsule,N,F,98,104,102,104,3693.78,891.10,698.62,697.22
23465,Repair of shoulder joint,N,F,64,176,174,175,2408.06,479.27,373.74,386.74
23466,Repair of shoulder joint,N,F,87,201,201,201,3310.57,632.58,495.81,479.68
23470,Prosthetic repair of shoulder joint,N,F,3348,5805,5732,5796,3397.42,856.18,662.58,680.30
23470,Prosthetic repair of shoulder joint,N,O,21,21,21,21,3254.03,859.34,673.72,695.38
23472,Prosthetic repair of shoulder joint,N,F,8848,61067,59884,60971,4349.84,1022.02,792.99,811.46
23472,Prosthetic repair of shoulder joint,N,O,114,140,139,140,4177.10,875.25,676.82,699.06
23473,Revision of total shoulder repair,N,F,1159,1692,1621,1690,4441.13,1085.94,843.79,870.23
23474,Revision of total shoulder repair,N,F,1452,2981,2877,2975,4761.52,1217.87,945.48,962.63
23480,Incision to repair collar bone,N,F,73,100,99,100,2771.34,715.39,552.30,578.90
23485,Incision to repair collar bone for nonunion of fracture with bone graft,N,F,200,216,209,216,3934.40,1067.42,798.13,847.03
23491,Stabilization of upper arm bone,N,F,82,109,108,109,3083.36,831.66,643.95,651.66
23500,Closed treatment of collar bone fracture,N,F,6782,8483,8477,8483,740.39,181.87,140.19,145.13
23500,Closed treatment of collar bone fracture,N,O,4061,6334,6234,6245,567.40,205.80,155.54,161.88
23505,Closed treatment of collar bone broken with manipulation,N,F,83,91,91,91,1059.35,280.03,216.09,220.12
23505,Closed treatment of collar bone broken with manipulation,N,O,80,95,95,95,815.91,357.00,276.45,274.52
23515,Open treatment of collar bone broken,N,F,2113,2533,2474,2530,2505.64,726.48,558.48,570.97
23515,Open treatment of collar bone broken,N,O,18,18,18,18,2114.41,598.01,465.83,492.00
23520,Closed treatment of dislocation joint between collar and chest bones,N,F,22,22,22,22,837.29,185.39,140.05,146.47
23520,Closed treatment of dislocation joint between collar and chest bones,N,O,28,34,34,34,628.56,219.05,167.66,162.63
23525,Closed treatment of dislocation of joint between collar and chest bones with manipulation,N,F,11,12,12,12,1040.32,350.87,265.48,267.16
23530,Open treatment of dislocation of joint between collar and chest bones,N,F,25,28,28,28,2575.41,590.52,462.97,449.29
23532,Open treatment of dislocation of joint between collar and chest bones with graft,N,F,15,15,15,15,1858.90,447.65,350.96,352.99
23540,Closed treatment of collar bone and shoulder joint dislocation,N,F,351,368,368,368,835.04,186.69,142.00,147.45
23540,Closed treatment of collar bone and shoulder joint dislocation,N,O,143,159,159,159,593.97,211.61,157.64,164.48
23545,Closed treatment of collar bone and shoulder joint dislocation with manipulation,N,F,89,94,94,94,1457.31,248.82,190.67,199.28
23550,Open treatment of collar bone and shoulder joint dislocation,N,F,617,719,700,718,2384.27,497.91,388.19,403.55
23550,Open treatment of collar bone and shoulder joint dislocation,N,O,10,11,11,11,1415.71,450.46,353.16,374.55
23552,Open treatment of collar bone and shoulder joint dislocation with tissue graft,N,F,331,358,352,358,2564.68,543.40,411.90,427.06
23570,Closed treatment of shoulder blade fracture,N,F,1267,1556,1556,1556,704.42,205.23,158.00,162.19
23570,Closed treatment of shoulder blade fracture,N,O,1194,1402,1399,1402,625.86,220.18,168.56,173.78
23575,Closed treatment of broken shoulder blade with manipulation,N,F,57,59,59,59,1238.13,301.27,233.91,236.76
23575,Closed treatment of broken shoulder blade with manipulation,N,O,15,17,17,17,954.55,409.96,318.12,314.07
23585,Open treatment of broken shoulder blade,N,F,510,655,631,655,2560.61,618.61,480.19,489.41
23600,Closed treatment of upper arm fracture,N,F,9186,15772,15753,15770,991.64,266.23,205.68,211.68
23600,Closed treatment of upper arm fracture,N,O,7345,21519,21474,21519,863.76,317.74,242.05,250.28
23605,Closed treatment of broken upper arm bone with manipulation,N,F,1190,1440,1436,1440,1464.57,357.08,276.85,279.83
23605,Closed treatment of broken upper arm bone with manipulation,N,O,265,407,407,407,1225.41,467.00,362.09,362.26
23615,Open treatment of broken upper arm bone,N,F,6342,11907,11787,11893,2411.98,672.89,522.46,531.84
23615,Open treatment of broken upper arm bone,N,O,40,44,44,44,2593.73,781.81,610.03,615.42
23616,Open treatment of broken upper arm bone with prosthetic replacement,N,F,1805,2408,2400,2406,4000.51,934.46,727.96,735.50
23620,Closed treatment of fracture of upper arm bone at shoulder joint,N,F,1084,1210,1209,1210,799.07,212.84,163.93,169.07
23620,Closed treatment of fracture of upper arm bone at shoulder joint,N,O,2133,3038,3031,3037,745.42,249.50,189.83,195.93
23625,Closed treatment of broken upper arm bone at shoulder joint with manipulation,N,F,160,162,162,162,1183.00,280.84,218.87,219.60
23625,Closed treatment of broken upper arm bone at shoulder joint with manipulation,N,O,47,54,54,54,957.07,369.42,283.24,286.35
23630,Open treatment of broken upper arm bone at shoulder joint,N,F,1099,1358,1342,1358,2438.10,634.36,492.39,498.25
23630,Open treatment of broken upper arm bone at shoulder joint,N,O,12,14,14,14,2295.36,631.45,466.69,499.54
23650,Closed treatment of shoulder dislocation with manipulation,N,F,11622,14762,14694,14761,1072.66,240.25,184.95,189.32
23650,Closed treatment of shoulder dislocation with manipulation,N,O,331,743,377,387,392.79,152.88,116.19,119.46
23655,Closed treatment of shoulder dislocation with manipulation under anesthesia,N,F,2482,2872,2809,2872,1226.87,378.46,291.33,299.89
