HCPCS Code,HCPCS Description,HCPCS Drug Indicator,Place of Service,Number of Providers,Number of Services,Number of Unique Beneficiary/Provider Interactions,Number of Distinct Medicare Beneficiary/Per Day Services,Average Submitted Charge Amount,Average Medicare Allowed Amount,Average Medicare Payment Amount,Average Medicare Standardized Payment Amount
25676 ,Open treatment of dislocated wrist joint ,N ,F ,154,210,204,209,2145.39,335.19,255.05,257.66
25680 ,Closed treatment of dislocated wrist with manipulation ,N ,F ,55,58,56,58,1449.89,369.99,277.18,295.99
25680 ,Closed treatment of dislocated wrist with manipulation ,N ,O ,33,38,38,38,812.78,430.27,332.06,364.34
25685 ,Open treatment of broken and dislocated wrist bone ,N ,F ,42,49,49,49,2761.25,660.79,517.82,509.44
25690 ,Closed treatment of dislocated wrist bone with manipulation ,N ,F ,38,39,39,39,1596.54,346.67,263.92,288.70
25695 ,Open treatment of dislocated wrist bone ,N ,F ,63,68,68,68,2380.32,438.93,337.35,344.50
25800 ,Fusion of entire wrist joint ,N ,F ,411,472,467,472,3364.69,927.45,705.78,742.27
25805 ,Fusion of wrist joint with bone graft from wrist ,N ,F ,74,86,86,86,3230.72,1043.30,811.14,810.73
25810 ,Fusion of wrist joint with graft from hip or other bone ,N ,F ,630,787,774,787,4323.20,1106.76,851.17,875.46
25820 ,Fusion of part of wrist joint ,N ,F ,333,417,410,417,3277.41,776.57,600.41,622.95
25825 ,Fusion of part of wrist joint with patient-derived bone graft ,N ,F ,842,1219,1208,1218,4337.64,1194.16,908.52,953.87
25830 ,Fusion of both forearm bones at wrist ,N ,F ,118,135,135,135,4590.23,1108.80,862.49,878.01
25900 ,Amputation through both bones of forearm ,N ,F ,141,148,147,148,2064.43,612.70,477.78,493.98
25905 ,"Amputation through both bones of forearm, open procedure ",N ,F ,16,17,16,16,1939.86,565.45,442.62,457.22
25909 ,Re-amputation of remaining upper arm ,N ,F ,36,38,36,38,2407.60,541.72,410.00,427.65
25920 ,"Removal of tendons, ligaments, and muscles of wrist ",N ,F ,59,63,61,63,2087.56,620.97,485.38,498.14
25927 ,Amputation of hand bone at wrist ,N ,F ,53,55,54,55,2352.45,788.60,618.15,599.56
25931 ,Re-amputation of remaining hand bone at wrist ,N ,F ,14,14,14,14,2126.48,738.70,579.14,561.61
25999 ,Lower arm or wrist procedure ,N ,F ,105,151,139,140,1668.63,413.59,321.20,321.20
25999 ,Lower arm or wrist procedure ,N ,O ,22,38,37,38,703.54,270.97,201.28,201.28
26010 ,Drainage of finger abscess ,N ,F ,2679,2969,2914,2934,655.84,126.00,93.82,100.29
26010 ,Drainage of finger abscess ,N ,O ,1318,1663,1623,1644,545.71,249.12,187.89,201.43
26011 ,Drainage of finger abscess ,N ,F ,1804,2472,2296,2396,1122.01,176.44,135.15,139.00
26011 ,Drainage of finger abscess ,N ,O ,559,1024,873,981,773.22,315.59,241.58,288.55
26020 ,Drainage of tendon of finger and/or palm ,N ,F ,1433,2215,1880,1997,1570.82,366.71,283.67,291.37
26020 ,Drainage of tendon of finger and/or palm ,N ,O ,65,96,73,83,1316.76,359.81,276.60,283.43
26025 ,Drainage of fluid-filled sac (bursa) of palm ,N ,F ,322,406,382,406,1473.43,331.09,253.98,264.80
26025 ,Drainage of fluid-filled sac (bursa) of palm ,N ,O ,17,30,24,30,1240.76,309.11,240.99,250.58
26030 ,Drainage of multiple fluid-filled sacs (bursa) of palm ,N ,F ,154,206,184,205,2449.00,392.97,299.91,310.21
26034 ,Incision of bone of hand or finger ,N ,F ,413,531,485,504,1899.94,484.69,376.28,382.40
26034 ,Incision of bone of hand or finger ,N ,O ,33,34,33,33,1296.06,475.43,368.84,397.85
26035 ,Release of tissues of fingers and/or hand ,N ,F ,47,60,52,54,2364.72,748.41,578.84,591.09
26037 ,Incision of tissues of hand ,N ,F ,256,314,300,309,1909.80,399.90,311.01,316.18
26040 ,"Release of tissues of palm, accessed through the skin ",N ,F ,536,1477,1374,1417,2946.96,397.16,305.57,306.02
26040 ,"Release of tissues of palm, accessed through the skin ",N ,O ,367,1752,1624,1750,1054.52,318.11,240.49,237.94
26045 ,"Partial release of tissues of palm, open procedure ",N ,F ,672,1093,1045,1076,2578.94,565.02,436.61,448.64
26045 ,"Partial release of tissues of palm, open procedure ",N ,O ,31,39,39,39,1180.93,437.44,336.88,342.39
26055 ,Incision of tendon covering ,N ,F ,10847,117302,86670,90474,2310.48,331.00,254.94,261.51
26055 ,Incision of tendon covering ,N ,O ,948,6594,5489,5808,1560.51,519.48,396.02,407.83
26060 ,"Incision of finger tendon, accessed through the skin ",N ,F ,54,91,61,61,1369.49,234.46,182.19,181.03
26060 ,"Incision of finger tendon, accessed through the skin ",N ,O ,42,123,106,112,828.68,230.43,177.31,179.60
26070 ,"Exploration, drainage, or removal of foreign body of wrist bone ",N ,F ,162,192,184,188,1456.92,264.58,202.10,210.67
26070 ,"Exploration, drainage, or removal of foreign body of wrist bone ",N ,O ,69,70,69,69,488.19,257.73,188.55,234.93
26075 ,"Exploration, drainage, or removal of foreign body of hand joint ",N ,F ,549,717,640,663,1545.58,273.12,211.71,216.02
26075 ,"Exploration, drainage, or removal of foreign body of hand joint ",N ,O ,60,67,67,67,641.61,273.11,210.68,249.77
26080 ,"Exploration, drainage, or removal of foreign body of hand joint ",N ,F ,1226,2079,1920,1969,1843.91,365.19,282.75,289.03
26080 ,"Exploration, drainage, or removal of foreign body of hand joint ",N ,O ,87,104,100,102,1131.06,343.56,263.46,276.88
26100 ,Biopsy of wrist bone ,N ,F ,35,37,35,35,1616.71,288.76,226.16,235.92
26100 ,Biopsy of wrist bone ,N ,O ,18,18,18,18,762.86,338.03,258.62,256.81
26105 ,Biopsy of hand joint ,N ,F ,109,128,119,119,1405.66,276.48,213.90,215.60
26110 ,Biopsy of finger joint ,N ,F ,342,521,502,505,1379.85,255.84,197.52,198.33
26110 ,Biopsy of finger joint ,N ,O ,17,20,20,20,1135.84,267.65,210.58,213.13
26111 ,Removal (1.5 centimeters or greater) tissue beneath the skin growth of hand or finger ,N ,F ,1365,1887,1758,1766,2349.66,531.50,409.43,422.66
26111 ,Removal (1.5 centimeters or greater) tissue beneath the skin growth of hand or finger ,N ,O ,100,224,200,223,722.45,291.81,225.01,236.87
26113 ,Removal (1.5 centimeters or greater) muscle growth of hand or finger ,N ,F ,1365,2288,2142,2165,2334.49,570.67,441.75,447.83
26113 ,Removal (1.5 centimeters or greater) muscle growth of hand or finger ,N ,O ,57,75,75,75,1268.83,481.52,363.19,385.08
26115 ,Removal (less than 1.5 centimeters) tissue beneath the skin growth of hand or finger ,N ,F ,2718,5391,4781,4824,2113.58,387.79,299.29,304.94
26115 ,Removal (less than 1.5 centimeters) tissue beneath the skin growth of hand or finger ,N ,O ,419,737,687,707,1240.34,479.66,368.23,378.29
26116 ,Removal (less than 1.5 centimeters) muscle growth of hand or finger ,N ,F ,1925,4468,4174,4216,2145.73,525.33,405.56,409.58
26116 ,Removal (less than 1.5 centimeters) muscle growth of hand or finger ,N ,O ,142,219,212,217,1450.28,505.64,388.19,392.95
26117 ,Removal (less than 3 centimeters) tissue growth of hand or finger ,N ,F ,186,307,293,296,3223.21,697.37,538.88,534.59
26117 ,Removal (less than 3 centimeters) tissue growth of hand or finger ,N ,O ,16,19,17,19,1643.05,666.72,522.71,522.82
26118 ,Removal (3 centimeters or greater) tissue growth of hand or finger ,N ,F ,145,169,168,169,3095.31,935.68,729.53,739.19
26121 ,Removal of tissue of palm ,N ,F ,1555,2753,2698,2736,3445.69,728.15,562.27,575.03
26121 ,Removal of tissue of palm ,N ,O ,60,91,89,91,1718.45,578.46,441.08,453.87
26123 ,Removal of tissue of palm ,N ,F ,3867,12522,12141,12474,3860.84,961.64,742.04,757.63
26123 ,Removal of tissue of palm ,N ,O ,96,122,121,122,2553.32,842.55,656.47,660.25
26125 ,Removal of tissue of palm ,N ,F ,1630,4442,3151,3225,1033.28,279.19,216.95,220.99
26125 ,Removal of tissue of palm ,N ,O ,33,47,34,34,940.99,276.81,216.88,222.84
26130 ,Repair of wrist joint ,N ,F ,70,137,131,134,2270.83,336.49,263.49,260.83
26135 ,Repair of hand joint ,N ,F ,329,671,401,406,2539.10,466.58,359.62,374.32
26140 ,Repair of finger joint ,N ,F ,331,553,502,504,2298.69,424.06,328.30,331.05
26140 ,Repair of finger joint ,N ,O ,12,33,28,30,1530.86,413.73,317.99,300.95
26145 ,"Repair of tendon, finger and/or hand ",N ,F ,1428,9139,5364,5586,2482.45,411.81,319.10,312.56
26145 ,"Repair of tendon, finger and/or hand ",N ,O ,39,135,80,82,2375.86,390.11,303.04,288.21
26160 ,Removal of growth of tendon finger or hand ,N ,F ,5782,20691,19476,19687,2340.23,387.58,298.38,306.81
26160 ,Removal of growth of tendon finger or hand ,N ,O ,720,1722,1626,1673,1390.66,546.72,416.54,435.73
26170 ,Removal of tendon of palm ,N ,F ,191,443,321,329,1617.78,290.87,224.17,233.52
26180 ,Removal of tendon of finger ,N ,F ,479,1032,850,861,2260.72,380.64,294.59,300.13
26185 ,Removal of bone at base of thumb ,N ,F ,66,87,85,86,1886.04,381.81,295.05,307.99
26200 ,Removal or scraping of hand bone cyst or growth ,N ,F ,236,272,257,259,2307.41,383.74,296.29,303.83
26205 ,Removal or scraping of hand bone cyst or growth with graft ,N ,F ,16,22,22,22,2234.47,583.32,457.32,449.92
26210 ,Removal or scraping of finger bone cyst or growth ,N ,F ,1401,3251,2964,2988,2932.09,476.67,369.40,372.38
26210 ,Removal or scraping of finger bone cyst or growth ,N ,O ,68,167,144,145,1178.89,320.18,243.98,248.27
26215 ,Removal or scraping of finger bone cyst or growth with bone graft ,N ,F ,45,47,47,47,2469.03,545.05,425.61,417.83
26230 ,Partial removal of hand bone ,N ,F ,309,417,391,404,1818.90,366.68,283.83,294.59
26235 ,Partial removal of finger bone ,N ,F ,470,876,799,819,2251.97,416.36,320.60,323.55
26235 ,Partial removal of finger bone ,N ,O ,12,47,45,46,1411.16,313.18,241.40,238.29
26236 ,Partial removal of finger bone ,N ,F ,665,1124,1071,1083,2013.78,392.60,301.94,309.51
26236 ,Partial removal of finger bone ,N ,O ,46,118,108,114,1320.29,311.03,240.81,239.78
26250 ,Removal of growth of hand ,N ,F ,18,19,18,18,2898.38,914.75,698.29,724.58
26260 ,Removal of growth of finger joint ,N ,F ,35,37,36,36,2609.32,619.96,480.99,493.96
26262 ,Removal of growth of finger ,N ,F ,31,32,32,32,2123.62,498.66,390.80,385.18
26320 ,Removal of implant from finger or hand ,N ,F ,322,539,437,450,1683.02,349.25,269.17,271.31
26320 ,Removal of implant from finger or hand ,N ,O ,23,34,30,31,1097.53,323.05,247.95,240.61
26340 ,Manipulation of finger joint under anesthesia ,N ,F ,582,2743,914,940,1287.85,163.50,127.71,120.17
26340 ,Manipulation of finger joint under anesthesia ,N ,O ,105,301,187,201,1186.79,289.19,225.40,211.59
26341 ,Manipulation of palm pretendinous cord following enzyme injection ,N ,F ,246,910,748,822,386.35,70.02,52.45,52.79
26341 ,Manipulation of palm pretendinous cord following enzyme injection ,N ,O ,1379,6763,5496,6286,369.80,96.72,73.77,74.31
26350 ,Repair of finger tendon ,N ,F ,634,984,724,733,2863.63,589.43,457.91,475.24
26352 ,Repair of finger tendon with graft ,N ,F ,94,114,101,103,2722.42,624.54,480.64,492.13
26356 ,Repair of finger tendon ,N ,F ,832,1454,997,1025,3913.58,891.11,689.17,685.83
26357 ,Repair of finger tendon ,N ,F ,82,118,88,88,3453.22,686.53,537.48,551.17
26358 ,Repair of finger tendon with graft ,N ,F ,58,65,60,60,3190.32,769.84,603.55,614.14
26370 ,Repair of finger tendon ,N ,F ,251,325,285,286,3490.17,701.17,541.27,553.70
26372 ,Repair of finger tendon with graft ,N ,F ,34,37,34,35,2843.21,791.71,621.37,622.38
26373 ,Repair of finger tendon ,N ,F ,24,25,24,24,3762.39,781.83,608.10,612.67
26390 ,Repair of finger tendon ,N ,F ,82,99,87,93,2811.41,655.32,509.36,530.16
26392 ,Removal of synthetic rod and insertion of tendon graft at hand or finger ,N ,F ,56,63,58,60,3044.38,865.50,679.12,698.59
26410 ,Repair of hand tendon ,N ,F ,1011,1629,1173,1187,2222.04,413.17,319.77,322.01
26410 ,Repair of hand tendon ,N ,O ,28,40,28,29,1911.53,424.87,330.22,337.81
26412 ,Repair of hand tendon with graft ,N ,F ,92,135,96,97,2543.53,555.11,427.55,441.17
26415 ,Removal of tendon in hand or finger with rod insertion ,N ,F ,27,41,28,28,2131.53,582.99,457.07,453.27
26415 ,Removal of tendon in hand or finger with rod insertion ,N ,O ,18,20,20,20,660.59,295.12,226.69,223.35
26418 ,Repair of finger tendon ,N ,F ,1693,2804,2278,2296,2411.38,436.57,336.10,349.68
26418 ,Repair of finger tendon ,N ,O ,70,83,78,78,1993.66,487.52,375.96,387.36
26420 ,Repair of finger tendon with graft ,N ,F ,125,167,129,131,3261.55,642.55,498.98,502.68
26426 ,Repair of finger tendon using tissue ,N ,F ,348,490,418,432,3168.73,568.39,440.75,452.39
26428 ,Repair of finger tendon with graft ,N ,F ,20,25,22,22,3600.55,783.80,614.27,620.87
26432 ,Closed treatment of finger tendon ,N ,F ,343,444,430,437,2512.40,496.12,382.89,394.33
26432 ,Closed treatment of finger tendon ,N ,O ,305,531,498,501,1423.17,487.49,373.60,368.35
26433 ,Repair of finger tendon ,N ,F ,370,456,432,436,2322.01,459.73,352.08,370.43
26434 ,Repair of finger tendon with graft ,N ,F ,20,22,20,20,1866.28,527.33,408.19,421.36
26437 ,Repair of finger tendon ,N ,F ,1032,2447,1437,1486,2508.35,444.13,343.50,350.98
26437 ,Repair of finger tendon ,N ,O ,11,19,11,11,1720.05,452.75,354.96,350.89
26440 ,Removal of scar tissue to release tendon of palm or finger ,N ,F ,824,2988,1769,1826,2489.28,453.35,350.44,330.42
26440 ,Removal of scar tissue to release tendon of palm or finger ,N ,O ,18,29,24,26,2042.47,586.56,453.77,424.69
26442 ,Removal of scar tissue to release tendon of palm and finger ,N ,F ,258,947,546,567,3815.32,828.78,633.85,595.96
26445 ,Removal of scar tissue to release tendon of palm or finger ,N ,F ,893,2038,1355,1386,2465.40,382.51,297.07,293.36
26445 ,Removal of scar tissue to release tendon of palm or finger ,N ,O ,11,29,18,18,1468.95,393.35,308.32,311.11
26449 ,Removal of scar tissue from tendon of finger and forearm ,N ,F ,117,289,153,154,2968.19,535.39,418.14,392.36
26450 ,"Incision of tendon of palm, open procedure ",N ,F ,123,375,169,173,1879.63,251.87,196.35,197.54
26455 ,"Incision of tendon of finger, open procedure ",N ,F ,239,506,287,292,1713.36,291.74,225.92,232.87
26460 ,"Incision of tendon of hand or finger, open procedure ",N ,F ,209,435,327,329,1730.16,260.94,199.74,208.26
26471 ,Anchoring of tendon to first joint of finger ,N ,F ,173,249,197,199,2262.82,391.78,306.88,315.33
26474 ,Anchoring of tendon to third joint of finger ,N ,F ,44,50,49,49,1915.17,404.75,296.07,327.54
26476 ,Lengthening of tendon of hand or finger ,N ,F ,49,115,85,87,2060.64,342.22,266.17,278.08
26477 ,Shortening of tendon of hand or finger ,N ,F ,76,159,138,138,2393.77,339.76,264.36,269.33
26478 ,Lengthening of tendon of hand or finger ,N ,F ,118,392,143,143,2373.05,354.26,273.97,275.21
26479 ,Lengthening of tendon of hand or finger ,N ,F ,22,43,41,43,2977.45,331.89,257.52,266.74
26480 ,Transplant of tendon of hand ,N ,F ,2721,13601,12473,12692,3305.21,478.64,370.17,380.62
26480 ,Transplant of tendon of hand ,N ,O ,33,48,45,45,2465.77,423.17,323.11,332.96
26483 ,Transplant of tendon of hand ,N ,F ,291,774,673,685,3781.77,595.57,463.63,441.53
26485 ,Transplant of tendon to palm ,N ,F ,379,833,713,726,2991.31,532.98,408.78,423.59
26489 ,Transplant of tendon to palm ,N ,F ,60,101,92,93,2904.17,806.65,620.68,624.67
26490 ,Transplant of tendon to palm ,N ,F ,89,103,98,99,2922.01,757.04,587.58,605.09
26492 ,Transplant of tendon to palm ,N ,F ,44,53,53,53,3206.97,834.53,640.36,663.10
26494 ,Transplant of muscle to palm ,N ,F ,11,12,12,12,3231.08,842.95,660.87,664.20
26496 ,"Transplant of tendon thumb, palm, or wrist ",N ,F ,86,122,121,122,3538.84,821.53,633.38,665.73
26497 ,Transplant of tendon to ring and small fingers ,N ,F ,95,111,100,100,3417.00,727.02,563.17,576.07
26498 ,"Transfer of tendon of hand, all four fingers ",N ,F ,60,60,60,60,3580.50,958.33,751.18,775.61
26500 ,Repair of tendon ligament ,N ,F ,145,230,185,188,2108.64,427.13,333.28,335.55
26502 ,Repair of tendon ligament with tendon or tissue graft ,N ,F ,87,100,90,90,2706.35,583.64,457.31,460.52
26508 ,Release of muscles of palm ,N ,F ,84,116,114,116,2386.86,376.76,290.61,300.44
26510 ,Transfer of tendon ,N ,F ,78,220,94,98,3266.67,419.96,316.75,326.40
26516 ,Repair of joint capsule of hand and finger ,N ,F ,504,794,779,792,2656.31,441.56,338.91,354.48
26517 ,Repair of joint capsule of hand and finger ,N ,F ,12,12,12,12,2765.26,781.73,612.88,620.67
26518 ,Repair of joint capsule of hand and finger ,N ,F ,19,21,21,21,1885.88,567.79,394.87,461.36
26520 ,Removal of hand or finger joint capsule ,N ,F ,486,1033,631,645,2597.51,431.69,335.81,332.18
26525 ,"Repair of joint capsule, hand and finger ",N ,F ,905,2044,1565,1595,2558.70,479.07,371.42,373.41
26525 ,"Repair of joint capsule, hand and finger ",N ,O ,19,69,57,62,1968.85,577.05,449.26,430.23
26530 ,Repair of joint of hand bone and finger ,N ,F ,240,390,257,258,2536.74,512.07,391.32,401.13
26531 ,Repair of joint of hand bone and finger ,N ,F ,933,2838,1412,1459,2819.32,502.42,388.15,397.54
26535 ,Repair of finger joint ,N ,F ,309,663,600,603,4094.91,739.60,574.94,574.76
26535 ,Repair of finger joint ,N ,O ,11,33,21,21,767.33,262.44,205.26,210.04
26536 ,Repair of finger joint ,N ,F ,835,1763,1393,1432,3602.15,806.22,622.74,637.70
26536 ,Repair of finger joint ,N ,O ,3,49,47,48,793.92,687.61,539.05,551.62
26540 ,Repair of ligament of hand or finger joint ,N ,F ,1171,1731,1550,1560,2962.43,533.19,411.21,419.05
26540 ,Repair of ligament of hand or finger joint ,N ,O ,11,12,12,12,2097.23,513.55,402.63,389.93
26541 ,Repair of ligament of hand or finger joint ,N ,F ,277,373,333,340,3144.46,683.35,528.15,535.44
26542 ,Repair of ligament of hand or finger joint ,N ,F ,143,248,173,179,2778.95,493.08,383.34,389.14
26545 ,Repair of ligament of hand or finger joint ,N ,F ,86,117,95,95,2809.49,581.38,446.39,465.49
26546 ,Repair of non-healed hand or finger bone ,N ,F ,223,261,246,250,3311.13,835.80,631.37,671.84
26548 ,Repair of floor of finger joint ,N ,F ,290,363,335,340,3211.46,657.79,513.26,519.14
26560 ,Repair of webbed finger ,N ,F ,12,13,12,12,3077.92,464.35,355.01,346.21
26565 ,Incision of bone of hand ,N ,F ,105,126,117,119,2614.09,571.45,432.24,464.55
26567 ,Incision of finger ,N ,F ,151,184,171,174,2597.40,642.24,495.89,506.91
26568 ,Lengthening of hand or finger bone ,N ,F ,30,50,44,46,2600.98,773.80,578.71,617.41
26590 ,Repair of abnormal finger ,N ,F ,8,12,12,12,5796.20,923.79,724.25,739.13
26591 ,Repair of hand muscle ,N ,F ,148,286,172,172,1963.04,331.50,259.08,249.63
26593 ,Release of hand muscle ,N ,F ,311,1234,507,525,2602.29,349.85,270.84,270.90
26600 ,Closed treatment of fracture hand bone ,N ,F ,4081,5236,4939,4944,920.91,222.13,169.86,178.25
26600 ,Closed treatment of fracture hand bone ,N ,O ,5210,11015,10252,10278,714.25,272.41,207.29,216.59
26605 ,Closed treatment of fracture of bone of hand with manipulation ,N ,F ,601,679,625,625,1045.90,228.27,175.01,180.37
26605 ,Closed treatment of fracture of bone of hand with manipulation ,N ,O ,717,918,856,860,880.84,309.37,235.58,240.54
26607 ,Closed treatment of fracture of bone of hand with manipulation and external hardware ,N ,F ,59,68,60,60,1488.85,380.83,295.16,301.09
26607 ,Closed treatment of fracture of bone of hand with manipulation and external hardware ,N ,O ,30,32,32,32,1584.57,457.00,357.21,352.90
